customer_id,first_name,last_name,email,phone,registration_date,state,age_group,loyalty_status,lifetime_value
1375,First_1374,Last_1374,customer_1374@email.com,555-5092,2023-03-17,CA,26-35,Gold,3648.73
1376,First_1375,Last_1375,customer_1375@email.com,555-5530,2020-08-06,TX,26-35,Gold,432.41
1377,First_1376,Last_1376,customer_1376@email.com,555-7670,2022-04-09,TX,26-35,Bronze,9681.47
1378,First_1377,Last_1377,customer_1377@email.com,555-6367,2021-11-24,CA,36-45,Silver,6981.66
1379,First_1378,Last_1378,customer_1378@email.com,555-7671,2023-12-30,IL,65+,Bronze,3715.12
1380,First_1379,Last_1379,customer_1379@email.com,555-6987,2020-08-15,PA,26-35,Platinum,8225.31
1381,First_1380,Last_1380,customer_1380@email.com,555-5003,2020-03-22,TX,36-45,Silver,6910.95
1382,First_1381,Last_1381,customer_1381@email.com,555-1927,2023-08-25,IL,56-65,Silver,2824.23
1383,First_1382,Last_1382,customer_1382@email.com,555-7552,2023-11-09,NY,36-45,Gold,7812.01
1384,First_1383,Last_1383,customer_1383@email.com,555-3050,2023-06-09,GA,56-65,Silver,5727.65
1385,First_1384,Last_1384,customer_1384@email.com,555-4840,2023-04-09,GA,46-55,Gold,3663.45
1386,First_1385,Last_1385,customer_1385@email.com,555-5516,2023-07-04,MI,65+,Gold,6009.61
1387,First_1386,Last_1386,customer_1386@email.com,555-9838,2021-08-07,NC,46-55,Silver,2845.75
1388,First_1387,Last_1387,customer_1387@email.com,555-2146,2023-04-18,NY,18-25,Platinum,9328.57
1389,First_1388,Last_1388,customer_1388@email.com,555-3456,2022-12-31,PA,46-55,Silver,6391.18
1390,First_1389,Last_1389,customer_1389@email.com,555-8707,2022-10-30,NC,36-45,Platinum,6931.82
1391,First_1390,Last_1390,customer_1390@email.com,555-7334,2023-05-28,CA,65+,Gold,469.78
1392,First_1391,Last_1391,customer_1391@email.com,555-7986,2023-01-08,PA,65+,Gold,6925.89
1393,First_1392,Last_1392,customer_1392@email.com,555-5359,2022-12-10,TX,36-45,Bronze,3484.84
1394,First_1393,Last_1393,customer_1393@email.com,555-2179,2021-03-15,PA,46-55,Silver,2947.47
1395,First_1394,Last_1394,customer_1394@email.com,555-2923,2023-06-21,IL,46-55,Bronze,2895.12
1396,First_1395,Last_1395,customer_1395@email.com,555-6138,2020-02-28,GA,36-45,Gold,8259.18
1397,First_1396,Last_1396,customer_1396@email.com,555-9929,2022-03-01,NY,56-65,Platinum,4849.63
1398,First_1397,Last_1397,customer_1397@email.com,555-5004,2020-07-25,TX,36-45,Bronze,8929.39
1399,First_1398,Last_1398,customer_1398@email.com,555-9269,2023-07-30,PA,36-45,Platinum,1036.93
1400,First_1399,Last_1399,customer_1399@email.com,555-3497,2021-05-28,GA,18-25,Bronze,8555.55
1401,First_1400,Last_1400,customer_1400@email.com,555-2017,2020-05-24,CA,65+,Gold,5365.88
1402,First_1401,Last_1401,customer_1401@email.com,555-5503,2023-08-31,CA,56-65,Silver,2176.12
1403,First_1402,Last_1402,customer_1402@email.com,555-6202,2023-10-09,PA,26-35,Platinum,6501.34
1404,First_1403,Last_1403,customer_1403@email.com,555-4825,2023-12-30,GA,18-25,Silver,5103.09
1405,First_1404,Last_1404,customer_1404@email.com,555-6997,2020-06-20,IL,36-45,Platinum,6289.99
1406,First_1405,Last_1405,customer_1405@email.com,555-9857,2022-10-27,TX,26-35,Silver,7569.81
1407,First_1406,Last_1406,customer_1406@email.com,555-7113,2022-11-07,MI,26-35,Platinum,3764.17
1408,First_1407,Last_1407,customer_1407@email.com,555-6640,2023-03-02,NC,26-35,Gold,8864.8
1409,First_1408,Last_1408,customer_1408@email.com,555-2178,2020-10-07,PA,46-55,Bronze,4097.88
1410,First_1409,Last_1409,customer_1409@email.com,555-7734,2022-02-22,NC,26-35,Bronze,1529.25
1411,First_1410,Last_1410,customer_1410@email.com,555-1497,2020-09-12,IL,46-55,Gold,6476.19
1412,First_1411,Last_1411,customer_1411@email.com,555-5593,2020-09-03,NY,26-35,Bronze,6160.91
1413,First_1412,Last_1412,customer_1412@email.com,555-7372,2021-09-06,TX,65+,Silver,6489.91
1414,First_1413,Last_1413,customer_1413@email.com,555-3182,2023-09-16,GA,56-65,Silver,8812.77
1415,First_1414,Last_1414,customer_1414@email.com,555-9117,2021-08-11,NC,46-55,Bronze,2249.69
1416,First_1415,Last_1415,customer_1415@email.com,555-9115,2023-11-15,NC,46-55,Bronze,7445.85
1417,First_1416,Last_1416,customer_1416@email.com,555-3447,2023-12-02,NC,26-35,Silver,8859.27
1418,First_1417,Last_1417,customer_1417@email.com,555-4288,2022-10-18,NY,56-65,Bronze,7146.43
1419,First_1418,Last_1418,customer_1418@email.com,555-6224,2023-12-18,IL,36-45,Platinum,3652.82
1420,First_1419,Last_1419,customer_1419@email.com,555-6671,2022-09-10,NY,56-65,Gold,5273.8
1421,First_1420,Last_1420,customer_1420@email.com,555-5115,2022-10-23,OH,36-45,Gold,5159.32
1422,First_1421,Last_1421,customer_1421@email.com,555-9351,2023-10-14,NY,56-65,Gold,8013.2
1423,First_1422,Last_1422,customer_1422@email.com,555-7936,2020-03-21,OH,36-45,Silver,3921.08
1424,First_1423,Last_1423,customer_1423@email.com,555-3952,2021-08-10,CA,26-35,Gold,9347.83
1425,First_1424,Last_1424,customer_1424@email.com,555-3395,2022-09-14,PA,56-65,Platinum,8775.72
1426,First_1425,Last_1425,customer_1425@email.com,555-9837,2021-09-12,NC,65+,Bronze,9599.91
1427,First_1426,Last_1426,customer_1426@email.com,555-8575,2023-11-07,TX,65+,Silver,7326.45
1428,First_1427,Last_1427,customer_1427@email.com,555-5783,2023-08-02,NY,46-55,Bronze,6215.32
1429,First_1428,Last_1428,customer_1428@email.com,555-1869,2021-11-04,PA,26-35,Platinum,8534.15
1430,First_1429,Last_1429,customer_1429@email.com,555-9982,2020-07-20,OH,46-55,Silver,5567.73
1431,First_1430,Last_1430,customer_1430@email.com,555-2280,2023-10-19,IL,26-35,Gold,5879.24
1432,First_1431,Last_1431,customer_1431@email.com,555-3093,2023-04-28,OH,26-35,Bronze,4411.28
1433,First_1432,Last_1432,customer_1432@email.com,555-3754,2021-09-02,IL,56-65,Platinum,3776.87
1434,First_1433,Last_1433,customer_1433@email.com,555-8548,2023-06-13,NY,36-45,Silver,9979.3
1435,First_1434,Last_1434,customer_1434@email.com,555-8444,2020-02-05,NY,26-35,Silver,3849.89
1436,First_1435,Last_1435,customer_1435@email.com,555-5281,2021-07-25,GA,18-25,Platinum,8477.7
1437,First_1436,Last_1436,customer_1436@email.com,555-9249,2022-05-21,MI,26-35,Bronze,9016.05
1438,First_1437,Last_1437,customer_1437@email.com,555-3548,2023-06-19,MI,56-65,Platinum,2595.3
1439,First_1438,Last_1438,customer_1438@email.com,555-2499,2022-06-30,NY,65+,Gold,5952.31
1440,First_1439,Last_1439,customer_1439@email.com,555-5566,2020-09-19,NY,18-25,Platinum,415.93
1441,First_1440,Last_1440,customer_1440@email.com,555-8562,2021-03-10,OH,46-55,Bronze,251.04
1442,First_1441,Last_1441,customer_1441@email.com,555-5759,2023-03-30,PA,56-65,Gold,3984.18
1443,First_1442,Last_1442,customer_1442@email.com,555-6511,2020-02-26,NY,18-25,Platinum,4034.07
1444,First_1443,Last_1443,customer_1443@email.com,555-8919,2023-04-28,TX,18-25,Platinum,4227.97
1445,First_1444,Last_1444,customer_1444@email.com,555-9806,2023-07-02,CA,65+,Gold,5220.8
1446,First_1445,Last_1445,customer_1445@email.com,555-8520,2022-06-29,MI,65+,Bronze,101.53
1447,First_1446,Last_1446,customer_1446@email.com,555-8280,2020-09-19,NY,56-65,Bronze,4846.37
1448,First_1447,Last_1447,customer_1447@email.com,555-6416,2022-09-05,GA,65+,Silver,791.41
1449,First_1448,Last_1448,customer_1448@email.com,555-2565,2022-09-07,PA,46-55,Gold,7409.77
1450,First_1449,Last_1449,customer_1449@email.com,555-4806,2023-07-16,IL,26-35,Silver,8687.13
1451,First_1450,Last_1450,customer_1450@email.com,555-8130,2021-03-04,NY,36-45,Silver,1708.76
1452,First_1451,Last_1451,customer_1451@email.com,555-4130,2020-11-05,NY,56-65,Silver,2231.37
1453,First_1452,Last_1452,customer_1452@email.com,555-8125,2020-06-10,OH,65+,Gold,695.79
1454,First_1453,Last_1453,customer_1453@email.com,555-5694,2021-08-16,GA,26-35,Bronze,4871.43
1455,First_1454,Last_1454,customer_1454@email.com,555-8163,2023-03-25,PA,26-35,Silver,9616.9
1456,First_1455,Last_1455,customer_1455@email.com,555-4736,2022-07-05,FL,18-25,Bronze,9780.9
1457,First_1456,Last_1456,customer_1456@email.com,555-5050,2023-03-21,NC,46-55,Bronze,3424.81
1458,First_1457,Last_1457,customer_1457@email.com,555-4422,2022-11-04,OH,46-55,Gold,5128.58
1459,First_1458,Last_1458,customer_1458@email.com,555-2525,2023-08-18,NY,56-65,Silver,2113.52
1460,First_1459,Last_1459,customer_1459@email.com,555-5888,2023-03-28,MI,26-35,Bronze,2017.93
1461,First_1460,Last_1460,customer_1460@email.com,555-1090,2023-05-19,FL,65+,Bronze,6974.1
1462,First_1461,Last_1461,customer_1461@email.com,555-7851,2021-01-20,NC,18-25,Bronze,2900.23
1463,First_1462,Last_1462,customer_1462@email.com,555-8431,2022-12-20,MI,36-45,Gold,4475.67
1464,First_1463,Last_1463,customer_1463@email.com,555-8873,2023-10-27,GA,18-25,Platinum,1430.7
1465,First_1464,Last_1464,customer_1464@email.com,555-3298,2023-03-08,NC,36-45,Bronze,8570.89
1466,First_1465,Last_1465,customer_1465@email.com,555-8989,2023-10-17,TX,65+,Platinum,6738.58
1467,First_1466,Last_1466,customer_1466@email.com,555-6649,2023-09-20,OH,65+,Gold,250.63
1468,First_1467,Last_1467,customer_1467@email.com,555-4089,2021-10-26,TX,56-65,Gold,1227.16
1469,First_1468,Last_1468,customer_1468@email.com,555-7417,2022-08-27,FL,56-65,Bronze,8204.76
1470,First_1469,Last_1469,customer_1469@email.com,555-8781,2020-07-09,IL,46-55,Platinum,4612.22
1471,First_1470,Last_1470,customer_1470@email.com,555-6648,2020-05-09,PA,26-35,Platinum,9521.9
1472,First_1471,Last_1471,customer_1471@email.com,555-1616,2023-07-25,GA,36-45,Bronze,7219.85
1473,First_1472,Last_1472,customer_1472@email.com,555-9478,2020-11-27,NY,18-25,Platinum,4258.9
1474,First_1473,Last_1473,customer_1473@email.com,555-5171,2023-05-22,OH,18-25,Gold,382.03
1475,First_1474,Last_1474,customer_1474@email.com,555-4369,2023-09-13,NC,18-25,Silver,9226.36
1476,First_1475,Last_1475,customer_1475@email.com,555-8935,2022-02-21,TX,18-25,Gold,3284.07
1477,First_1476,Last_1476,customer_1476@email.com,555-3710,2023-09-07,PA,18-25,Platinum,5834.34
1478,First_1477,Last_1477,customer_1477@email.com,555-5096,2021-11-19,NC,46-55,Gold,3553.31
1479,First_1478,Last_1478,customer_1478@email.com,555-2082,2023-06-29,NC,65+,Bronze,1012.19
1480,First_1479,Last_1479,customer_1479@email.com,555-7628,2022-10-01,FL,65+,Gold,6900.79
1481,First_1480,Last_1480,customer_1480@email.com,555-5154,2022-09-06,FL,65+,Gold,7426.03
1482,First_1481,Last_1481,customer_1481@email.com,555-4469,2021-02-12,NY,18-25,Bronze,2094.71
1483,First_1482,Last_1482,customer_1482@email.com,555-3608,2022-01-17,NC,65+,Gold,6970.25
1484,First_1483,Last_1483,customer_1483@email.com,555-6155,2021-01-15,NY,65+,Platinum,977.28
1485,First_1484,Last_1484,customer_1484@email.com,555-2574,2023-08-11,IL,18-25,Platinum,1181.4
1486,First_1485,Last_1485,customer_1485@email.com,555-1955,2022-01-11,NY,56-65,Platinum,1037.17
1487,First_1486,Last_1486,customer_1486@email.com,555-9293,2022-09-11,CA,18-25,Silver,5585.72
1488,First_1487,Last_1487,customer_1487@email.com,555-9513,2022-10-04,OH,56-65,Silver,7316.26
1489,First_1488,Last_1488,customer_1488@email.com,555-8629,2020-07-03,MI,56-65,Gold,5886.94
1490,First_1489,Last_1489,customer_1489@email.com,555-2453,2023-04-30,NY,56-65,Silver,4330.29
1491,First_1490,Last_1490,customer_1490@email.com,555-5301,2020-08-28,GA,56-65,Silver,1439.29
1492,First_1491,Last_1491,customer_1491@email.com,555-9956,2022-10-06,FL,65+,Platinum,9883.29
1493,First_1492,Last_1492,customer_1492@email.com,555-9820,2022-03-26,NC,65+,Gold,899.92
1494,First_1493,Last_1493,customer_1493@email.com,555-5062,2023-01-02,FL,36-45,Bronze,5112.2
1495,First_1494,Last_1494,customer_1494@email.com,555-4811,2022-08-23,OH,18-25,Platinum,1375.61
1496,First_1495,Last_1495,customer_1495@email.com,555-2541,2021-11-20,CA,56-65,Gold,6485.15
1497,First_1496,Last_1496,customer_1496@email.com,555-3703,2020-11-12,IL,18-25,Bronze,9044.43
1498,First_1497,Last_1497,customer_1497@email.com,555-5554,2023-06-23,FL,26-35,Bronze,7816.89
1499,First_1498,Last_1498,customer_1498@email.com,555-2923,2023-03-13,IL,36-45,Gold,8376.2
1500,First_1499,Last_1499,customer_1499@email.com,555-9397,2022-11-15,NY,36-45,Bronze,9735.83
1501,First_1500,Last_1500,customer_1500@email.com,555-9056,2020-05-16,TX,46-55,Platinum,3090.37
1502,First_1501,Last_1501,customer_1501@email.com,555-7789,2020-03-16,OH,46-55,Platinum,1573.65
1503,First_1502,Last_1502,customer_1502@email.com,555-8267,2022-05-30,TX,26-35,Platinum,5729.82
1504,First_1503,Last_1503,customer_1503@email.com,555-7997,2021-11-26,GA,18-25,Gold,911.59
1505,First_1504,Last_1504,customer_1504@email.com,555-1554,2021-06-13,NC,18-25,Gold,2138.42
1506,First_1505,Last_1505,customer_1505@email.com,555-2911,2020-10-27,IL,18-25,Silver,2107.9
1507,First_1506,Last_1506,customer_1506@email.com,555-9419,2023-08-14,MI,26-35,Silver,6075.43
1508,First_1507,Last_1507,customer_1507@email.com,555-2410,2020-03-02,MI,18-25,Platinum,625.83
1509,First_1508,Last_1508,customer_1508@email.com,555-8053,2022-07-19,PA,56-65,Silver,1824.37
1510,First_1509,Last_1509,customer_1509@email.com,555-8676,2022-07-24,PA,26-35,Bronze,7461.63
1511,First_1510,Last_1510,customer_1510@email.com,555-4521,2021-11-26,NY,36-45,Silver,8680.42
1512,First_1511,Last_1511,customer_1511@email.com,555-6042,2020-12-14,MI,46-55,Platinum,2708.6
1513,First_1512,Last_1512,customer_1512@email.com,555-3340,2020-12-11,TX,18-25,Gold,8910.19
1514,First_1513,Last_1513,customer_1513@email.com,555-9484,2021-11-15,NY,18-25,Silver,8072.34
1515,First_1514,Last_1514,customer_1514@email.com,555-8493,2021-12-11,OH,56-65,Silver,9899.5
1516,First_1515,Last_1515,customer_1515@email.com,555-6285,2021-05-21,GA,56-65,Gold,9069.37
1517,First_1516,Last_1516,customer_1516@email.com,555-4499,2022-11-20,FL,36-45,Bronze,5710.62
1518,First_1517,Last_1517,customer_1517@email.com,555-1455,2021-10-01,MI,46-55,Platinum,8172.58
1519,First_1518,Last_1518,customer_1518@email.com,555-2853,2023-01-27,NY,18-25,Bronze,8667.03
1520,First_1519,Last_1519,customer_1519@email.com,555-6849,2023-01-15,OH,36-45,Bronze,5309.19
1521,First_1520,Last_1520,customer_1520@email.com,555-1940,2021-07-27,TX,56-65,Gold,8198.8
1522,First_1521,Last_1521,customer_1521@email.com,555-1259,2020-01-14,NC,36-45,Gold,4820.09
1523,First_1522,Last_1522,customer_1522@email.com,555-3877,2020-02-12,NY,18-25,Gold,9509.0
1524,First_1523,Last_1523,customer_1523@email.com,555-3970,2022-05-05,OH,36-45,Gold,7816.62
1525,First_1524,Last_1524,customer_1524@email.com,555-3384,2022-06-05,FL,65+,Platinum,2305.54
1526,First_1525,Last_1525,customer_1525@email.com,555-3469,2023-04-03,TX,65+,Platinum,722.96
1527,First_1526,Last_1526,customer_1526@email.com,555-3585,2020-11-28,TX,36-45,Silver,663.44
1528,First_1527,Last_1527,customer_1527@email.com,555-1541,2022-03-29,CA,56-65,Bronze,9681.06
1529,First_1528,Last_1528,customer_1528@email.com,555-8016,2023-01-23,NC,18-25,Silver,7969.62
1530,First_1529,Last_1529,customer_1529@email.com,555-5452,2020-05-14,GA,36-45,Platinum,1526.68
1531,First_1530,Last_1530,customer_1530@email.com,555-8074,2022-05-07,IL,46-55,Silver,9466.22
1532,First_1531,Last_1531,customer_1531@email.com,555-1792,2023-01-20,MI,36-45,Gold,5782.95
1533,First_1532,Last_1532,customer_1532@email.com,555-7011,2021-01-09,TX,26-35,Bronze,5060.69
1534,First_1533,Last_1533,customer_1533@email.com,555-7917,2023-06-12,OH,65+,Gold,7545.28
1535,First_1534,Last_1534,customer_1534@email.com,555-7631,2022-09-13,NC,26-35,Bronze,4557.67
1536,First_1535,Last_1535,customer_1535@email.com,555-2444,2020-01-16,GA,46-55,Bronze,7123.78
1537,First_1536,Last_1536,customer_1536@email.com,555-4844,2023-08-14,PA,26-35,Silver,7322.39
1538,First_1537,Last_1537,customer_1537@email.com,555-4306,2020-04-10,TX,26-35,Platinum,4852.95
1539,First_1538,Last_1538,customer_1538@email.com,555-4613,2021-05-31,OH,26-35,Bronze,8162.55
1540,First_1539,Last_1539,customer_1539@email.com,555-8269,2022-10-03,FL,36-45,Gold,5365.13
1541,First_1540,Last_1540,customer_1540@email.com,555-8396,2020-01-30,CA,65+,Platinum,2714.44
1542,First_1541,Last_1541,customer_1541@email.com,555-3980,2020-07-23,MI,56-65,Silver,6396.37
1543,First_1542,Last_1542,customer_1542@email.com,555-7307,2023-12-25,CA,46-55,Bronze,2273.37
1544,First_1543,Last_1543,customer_1543@email.com,555-6213,2022-04-07,PA,18-25,Gold,4935.01
1545,First_1544,Last_1544,customer_1544@email.com,555-4436,2020-07-16,FL,46-55,Silver,9037.37
1546,First_1545,Last_1545,customer_1545@email.com,555-7578,2023-06-19,TX,46-55,Bronze,2656.37
1547,First_1546,Last_1546,customer_1546@email.com,555-8130,2022-08-14,OH,46-55,Silver,407.62
1548,First_1547,Last_1547,customer_1547@email.com,555-8120,2021-07-20,MI,56-65,Bronze,3593.6
1549,First_1548,Last_1548,customer_1548@email.com,555-3344,2020-08-16,CA,36-45,Gold,389.69
1550,First_1549,Last_1549,customer_1549@email.com,555-7765,2023-08-06,FL,56-65,Gold,7377.64
1551,First_1550,Last_1550,customer_1550@email.com,555-1908,2022-11-22,FL,18-25,Bronze,7874.86
1552,First_1551,Last_1551,customer_1551@email.com,555-6969,2022-11-24,GA,56-65,Platinum,6652.99
1553,First_1552,Last_1552,customer_1552@email.com,555-7330,2022-07-01,CA,56-65,Gold,1467.76
1554,First_1553,Last_1553,customer_1553@email.com,555-8359,2022-06-12,FL,56-65,Gold,2266.8
1555,First_1554,Last_1554,customer_1554@email.com,555-2240,2020-11-28,NC,36-45,Silver,7761.07
1556,First_1555,Last_1555,customer_1555@email.com,555-9742,2021-03-09,PA,46-55,Gold,3557.21
1557,First_1556,Last_1556,customer_1556@email.com,555-4141,2023-09-12,NY,65+,Gold,4787.84
1558,First_1557,Last_1557,customer_1557@email.com,555-2961,2020-07-30,GA,46-55,Silver,8308.73
1559,First_1558,Last_1558,customer_1558@email.com,555-4788,2022-08-02,NC,46-55,Platinum,258.24
1560,First_1559,Last_1559,customer_1559@email.com,555-9331,2020-10-30,NC,65+,Bronze,4462.8
1561,First_1560,Last_1560,customer_1560@email.com,555-5300,2020-01-22,IL,26-35,Gold,2605.25
1562,First_1561,Last_1561,customer_1561@email.com,555-6909,2020-02-16,IL,18-25,Platinum,8414.17
1563,First_1562,Last_1562,customer_1562@email.com,555-5594,2023-05-03,CA,36-45,Gold,2056.37
1564,First_1563,Last_1563,customer_1563@email.com,555-3986,2023-03-29,PA,65+,Gold,1503.76
1565,First_1564,Last_1564,customer_1564@email.com,555-9412,2020-11-03,NC,36-45,Bronze,3609.06
1566,First_1565,Last_1565,customer_1565@email.com,555-6383,2020-11-17,GA,26-35,Platinum,7406.01
1567,First_1566,Last_1566,customer_1566@email.com,555-1641,2020-12-24,CA,56-65,Gold,2112.3
1568,First_1567,Last_1567,customer_1567@email.com,555-9575,2021-03-29,NC,56-65,Bronze,6907.36
1569,First_1568,Last_1568,customer_1568@email.com,555-5505,2023-07-12,CA,36-45,Gold,5170.82
1570,First_1569,Last_1569,customer_1569@email.com,555-8658,2021-04-13,IL,26-35,Bronze,1202.54
1571,First_1570,Last_1570,customer_1570@email.com,555-3177,2021-06-01,TX,26-35,Silver,1244.69
1572,First_1571,Last_1571,customer_1571@email.com,555-1426,2023-05-24,NY,18-25,Gold,1247.9
1573,First_1572,Last_1572,customer_1572@email.com,555-6753,2020-02-17,NC,65+,Gold,5434.76
1574,First_1573,Last_1573,customer_1573@email.com,555-9356,2023-04-10,NY,36-45,Gold,1486.09
1575,First_1574,Last_1574,customer_1574@email.com,555-9124,2020-03-03,NY,46-55,Platinum,8064.23
1576,First_1575,Last_1575,customer_1575@email.com,555-6089,2023-07-23,FL,26-35,Platinum,2448.23
1577,First_1576,Last_1576,customer_1576@email.com,555-6824,2021-01-04,GA,56-65,Bronze,3925.94
1578,First_1577,Last_1577,customer_1577@email.com,555-6745,2022-07-06,NY,46-55,Silver,5771.62
1579,First_1578,Last_1578,customer_1578@email.com,555-7574,2020-08-22,IL,26-35,Gold,8806.81
1580,First_1579,Last_1579,customer_1579@email.com,555-1582,2020-11-25,MI,46-55,Platinum,9728.13
1581,First_1580,Last_1580,customer_1580@email.com,555-1959,2021-04-18,IL,26-35,Gold,6615.9
1582,First_1581,Last_1581,customer_1581@email.com,555-8438,2022-10-13,MI,46-55,Platinum,5604.16
1583,First_1582,Last_1582,customer_1582@email.com,555-9252,2023-06-04,GA,36-45,Platinum,7444.45
1584,First_1583,Last_1583,customer_1583@email.com,555-8070,2023-07-05,NY,18-25,Gold,6903.2
1585,First_1584,Last_1584,customer_1584@email.com,555-3503,2021-03-14,CA,36-45,Silver,9273.57
1586,First_1585,Last_1585,customer_1585@email.com,555-9518,2022-12-19,FL,18-25,Silver,6514.17
1587,First_1586,Last_1586,customer_1586@email.com,555-3640,2023-08-23,OH,26-35,Silver,1159.71
1588,First_1587,Last_1587,customer_1587@email.com,555-9135,2020-06-07,PA,65+,Gold,8807.61
1589,First_1588,Last_1588,customer_1588@email.com,555-9260,2022-09-28,TX,65+,Platinum,4221.21
